Country,Longitude,Latitude,Group,Order,Count
Canada,-89.57949829,78.16660309,396,26347,211
Canada,-89.65112305,78.19301605,396,26348,211
Canada,-89.87304688,78.2375946,396,26349,211
Canada,-89.96517944,78.26245117,396,26350,211
Canada,-90.0254364,78.29125977,396,26351,211
Canada,-90.13608551,78.31308746,396,26352,211
Canada,-90.29721832,78.32802582,396,26353,211
Canada,-90.45903015,78.33090973,396,26354,211
Canada,-90.62158203,78.32173157,396,26355,211
Canada,-90.65239716,78.30771637,396,26356,211
Canada,-90.46918488,78.26855469,396,26357,211
Canada,-90.4054184,78.24668121,396,26358,211
Canada,-90.35795593,78.21875,396,26359,211
Canada,-90.32675934,78.18476868,396,26360,211
Canada,-90.38696289,78.16327667,396,26361,211
Canada,-90.61440277,78.14985657,396,26362,211
Canada,-90.91811371,78.15840149,396,26363,211
Canada,-91.40961456,78.18798828,396,26364,211
Canada,-91.89916992,78.23686981,396,26365,211
Canada,-92.35126495,78.31289673,396,26366,211
Canada,-92.67826843,78.38911438,396,26367,211
Canada,-92.80761719,78.42974091,396,26368,211
Canada,-92.84823608,78.46011353,396,26369,211
Canada,-92.72558594,78.48666382,396,26370,211
Canada,-92.29673004,78.52079773,396,26371,211
Canada,-91.86688995,78.5426712,396,26372,211
Canada,-91.93495941,78.56171417,396,26373,211
Canada,-92.7155304,78.60502625,396,26374,211
Canada,-92.97251129,78.61293793,396,26375,211
Canada,-93.109375,78.6015625,396,26376,211
Canada,-93.26660156,78.60829926,396,26377,211
Canada,-93.38945007,78.64267731,396,26378,211
Canada,-93.55204773,78.70781708,396,26379,211
Canada,-93.6344223,78.75092316,396,26380,211
Canada,-93.62334442,78.76776886,396,26381,211
Canada,-93.56142426,78.77734375,396,26382,211
Canada,-93.20834351,78.76918793,396,26383,211
Canada,-93.1598587,78.77563477,396,26384,211
Canada,-93.33647156,78.80805206,396,26385,211
Canada,-93.90224457,78.87221527,396,26386,211
Canada,-94.11459351,78.9289093,396,26387,211
Canada,-94.15361023,78.95102692,396,26388,211
Canada,-94.16967773,78.97280884,396,26389,211
Canada,-94.16278839,78.99419403,396,26390,211
Canada,-93.95019531,79.03740692,396,26391,211
Canada,-93.29389191,79.13950348,396,26392,211
Canada,-93.06845856,79.15537262,396,26393,211
Canada,-92.84159851,79.15639496,396,26394,211
Canada,-92.68364716,79.18579102,396,26395,211
Canada,-92.54721832,79.28261566,396,26396,211
Canada,-91.86758423,79.31742859,396,26397,211
Canada,-91.34365082,79.36089325,396,26398,211
Canada,-91.29990387,79.37270355,396,26399,211
Canada,-91.69262695,79.36474609,396,26400,211
Canada,-92.24794769,79.37343597,396,26401,211
Canada,-92.48457336,79.43926239,396,26402,211
Canada,-92.64472961,79.45043945,396,26403,211
Canada,-92.8219223,79.44989777,396,26404,211
Canada,-93.02812958,79.429245,396,26405,211
Canada,-93.38085938,79.36816406,396,26406,211
Canada,-93.55043793,79.35395813,396,26407,211
Canada,-93.93315125,79.29072571,396,26408,211
Canada,-94.0398407,79.29521942,396,26409,211
Canada,-94.0933609,79.30273438,396,26410,211
Canada,-94.109375,79.31508636,396,26411,211
Canada,-94.0402832,79.35703278,396,26412,211
Canada,-93.93969727,79.38568878,396,26413,211
Canada,-93.96025848,79.39550781,396,26414,211
Canada,-94.11029816,79.40156555,396,26415,211
Canada,-94.28412628,79.4004364,396,26416,211
Canada,-94.40487671,79.39052582,396,26417,211
Canada,-94.84603882,79.33506012,396,26418,211
Canada,-95.04370117,79.29354858,396,26419,211
Canada,-95.1031723,79.28988647,396,26420,211
Canada,-95.31660461,79.35473633,396,26421,211
Canada,-95.6570282,79.39038086,396,26422,211
Canada,-95.73300934,79.41821289,396,26423,211
Canada,-95.6628952,79.52734375,396,26424,211
Canada,-95.56347656,79.54975891,396,26425,211
Canada,-95.30234528,79.56806183,396,26426,211
Canada,-94.51967621,79.66714478,396,26427,211
Canada,-94.47554016,79.68618774,396,26428,211
Canada,-94.40185547,79.73632813,396,26429,211
Canada,-94.58085632,79.72563934,396,26430,211
Canada,-94.97305298,79.67719269,396,26431,211
Canada,-95.29697418,79.65307617,396,26432,211
Canada,-95.55249023,79.65322113,396,26433,211
Canada,-95.73935699,79.66015625,396,26434,211
Canada,-95.85752106,79.67378235,396,26435,211
Canada,-95.99966431,79.70468903,396,26436,211
Canada,-96.46273804,79.84750366,396,26437,211
Canada,-96.58906555,79.91664886,396,26438,211
Canada,-96.60673523,79.97768402,396,26439,211
Canada,-96.63920593,80.02416992,396,26440,211
Canada,-96.77323914,80.13578796,396,26441,211
Canada,-95.78198242,80.06640625,396,26442,211
Canada,-95.39385223,80.05327606,396,26443,211
Canada,-94.64589691,80.04872894,396,26444,211
Canada,-94.61083984,80.0555191,396,26445,211
Canada,-94.59980774,80.07363129,396,26446,211
Canada,-94.61269379,80.10297394,396,26447,211
Canada,-94.606987,80.12558746,396,26448,211
Canada,-94.58261871,80.1414032,396,26449,211
Canada,-94.30444336,80.18164063,396,26450,211
Canada,-94.26260376,80.19487,396,26451,211
Canada,-94.59013367,80.2015152,396,26452,211
Canada,-95.19238281,80.13437653,396,26453,211
Canada,-95.4050827,80.13500977,396,26454,211
Canada,-95.64624023,80.23095703,396,26455,211
Canada,-95.90400696,80.21411133,396,26456,211
Canada,-96.02568054,80.22172546,396,26457,211
Canada,-96.21508789,80.24589539,396,26458,211
Canada,-96.30830383,80.26699066,396,26459,211
Canada,-96.3684082,80.29306793,396,26460,211
Canada,-96.39408875,80.31504059,396,26461,211
Canada,-96.38535309,80.33286285,396,26462,211
Canada,-96.33437347,80.3527832,396,26463,211
Canada,-96.11215973,80.38041687,396,26464,211
Canada,-96.01186371,80.38305664,396,26465,211
Canada,-95.74736023,80.36528015,396,26466,211
Canada,-95.54907227,80.36660004,396,26467,211
Canada,-95.61444855,80.39624023,396,26468,211
Canada,-95.90107727,80.47084808,396,26469,211
Canada,-96.15180206,80.5534668,396,26470,211
Canada,-96.1328125,80.69140625,396,26471,211
Canada,-95.92695618,80.72064972,396,26472,211
Canada,-95.71362305,80.72544098,396,26473,211
Canada,-95.50527191,80.69057465,396,26474,211
Canada,-95.22583008,80.68579102,396,26475,211
Canada,-95.02573395,80.64643097,396,26476,211
Canada,-94.89257813,80.57089996,396,26477,211
Canada,-94.73447418,80.57235718,396,26478,211
Canada,-94.48540497,80.55805969,396,26479,211
Canada,-93.92792511,80.55918121,396,26480,211
Canada,-94.02871704,80.58618164,396,26481,211
Canada,-94.20214844,80.60971832,396,26482,211
Canada,-94.59629059,80.640625,396,26483,211
Canada,-94.78847504,80.75127411,396,26484,211
Canada,-95.19584656,80.80830383,396,26485,211
Canada,-95.51474762,80.83813477,396,26486,211
Canada,-95.50927734,80.86322784,396,26487,211
Canada,-95.26977539,81.00078583,396,26488,211
Canada,-94.98051453,81.04965973,396,26489,211
Canada,-94.5194397,81.03119659,396,26490,211
Canada,-94.21630859,81.05717468,396,26491,211
Canada,-93.82597351,81.10571289,396,26492,211
Canada,-93.44374847,81.08325195,396,26493,211
Canada,-93.34511566,81.08535004,396,26494,211
Canada,-93.28672028,81.10029602,396,26495,211
Canada,-93.23564911,81.12886047,396,26496,211
Canada,-93.23540497,81.15512848,396,26497,211
Canada,-93.28593445,81.17925262,396,26498,211
Canada,-93.40654755,81.20908356,396,26499,211
Canada,-93.89443207,81.21327972,396,26500,211
Canada,-94.11035156,81.22499847,396,26501,211
Canada,-94.19443512,81.24092102,396,26502,211
Canada,-94.21865845,81.26493835,396,26503,211
Canada,-94.23149872,81.28969574,396,26504,211
Canada,-94.23295593,81.31513977,396,26505,211
Canada,-94.22011566,81.33076477,396,26506,211
Canada,-94.17934418,81.33926392,396,26507,211
Canada,-94.05971527,81.34931183,396,26508,211
Canada,-93.60488129,81.35058594,396,26509,211
Canada,-93.33276367,81.36440277,396,26510,211
Canada,-93.03466797,81.34629059,396,26511,211
Canada,-92.41259766,81.27827454,396,26512,211
Canada,-92.2117691,81.24360657,396,26513,211
Canada,-91.99785614,81.1855011,396,26514,211
Canada,-91.88554382,81.13285828,396,26515,211
Canada,-69.48886871,83.01679993,397,26517,211
Canada,-68.67324066,82.9987793,397,26518,211
Canada,-68.4090271,83.00527191,397,26519,211
Canada,-68.10688019,82.96118164,397,26520,211
Canada,-67.92461395,82.95600891,397,26521,211
Canada,-67.62445831,82.96440125,397,26522,211
Canada,-67.40566254,82.9539032,397,26523,211
Canada,-66.59165192,82.94403839,397,26524,211
Canada,-66.42256165,82.92685699,397,26525,211
Canada,-66.42480469,82.90615082,397,26526,211
Canada,-66.60038757,82.86122894,397,26527,211
Canada,-66.83633423,82.8179245,397,26528,211
Canada,-68.35757446,82.67680359,397,26529,211
Canada,-68.46933746,82.65336609,397,26530,211
Canada,-68.17285156,82.64594269,397,26531,211
Canada,-67.73588562,82.65244293,397,26532,211
Canada,-67.39707184,82.66811371,397,26533,211
Canada,-66.99771118,82.71606445,397,26534,211
Canada,-66.86572266,82.71884918,397,26535,211
Canada,-66.61186218,82.74209595,397,26536,211
Canada,-66.12046051,82.80712891,397,26537,211
Canada,-65.72743988,82.84243011,397,26538,211
Canada,-65.54961395,82.82695007,397,26539,211
Canada,-65.3999939,82.80239105,397,26540,211
Canada,-65.29902649,82.79961395,397,26541,211
Canada,-65.24658203,82.81850433,397,26542,211
Canada,-65.16239929,82.87011719,397,26543,211
Canada,-65.11318207,82.88891602,397,26544,211
Canada,-64.98388672,82.90229797,397,26545,211
Canada,-64.90488434,82.9008255,397,26546,211
Canada,-64.77675629,82.87646484,397,26547,211
Canada,-64.63476563,82.81860352,397,26548,211
Canada,-64.50400543,82.77841949,397,26549,211
Canada,-64.43339539,82.77773285,397,26550,211
Canada,-64.13422394,82.82319641,397,26551,211
Canada,-63.98359299,82.82910156,397,26552,211
Canada,-63.64101791,82.81259155,397,26553,211
Canada,-63.49873352,82.79257202,397,26554,211
Canada,-63.47304535,82.77124023,397,26555,211
Canada,-63.56406403,82.74873352,397,26556,211
Canada,-63.62060165,82.72930145,397,26557,211
Canada,-63.64252853,82.71298981,397,26558,211
Canada,-63.59267426,82.69404602,397,26559,211
Canada,-63.38539886,82.65346527,397,26560,211
Canada,-63.08535004,82.56523132,397,26561,211
Canada,-63.08706284,82.5328064,397,26562,211
Canada,-63.2508316,82.46684265,397,26563,211
Canada,-63.2467804,82.45019531,397,26564,211
Canada,-62.47519302,82.51957703,397,26565,211
Canada,-61.69716644,82.48862457,397,26566,211
Canada,-61.47705078,82.46743011,397,26567,211
Canada,-61.39247894,82.44189453,397,26568,211
Canada,-61.30249023,82.39975739,397,26569,211
Canada,-61.2072258,82.34106445,397,26570,211
Canada,-61.27353668,82.27983093,397,26571,211
Canada,-61.61538315,82.18442535,397,26572,211
Canada,-61.96865463,82.11025238,397,26573,211
Canada,-62.17670822,82.04340363,397,26574,211
Canada,-62.49648285,82.00679016,397,26575,211
Canada,-63.59228516,81.84550476,397,26576,211
Canada,-64.12792969,81.7936554,397,26577,211
Canada,-64.43579102,81.74262238,397,26578,211
Canada,-64.57402039,81.73374176,397,26579,211
Canada,-65.22616577,81.74350739,397,26580,211
Canada,-65.39916992,81.71537781,397,26581,211
Canada,-65.4954071,81.66806793,397,26582,211
Canada,-65.70107269,81.64555359,397,26583,211
Canada,-66.00473785,81.62944031,397,26584,211
Canada,-66.62573242,81.61640167,397,26585,211
Canada,-66.76503754,81.56304169,397,26586,211
Canada,-66.80059052,81.52680206,397,26587,211
Canada,-66.86112976,81.49868774,397,26588,211
Canada,-66.9140625,81.48510742,397,26589,211
Canada,-68.68852997,81.29330444,397,26590,211
Canada,-68.72119141,81.26123047,397,26591,211
Canada,-68.54257965,81.24799347,397,26592,211
Canada,-68.31767273,81.26123047,397,26593,211
Canada,-65.73569489,81.49423981,397,26594,211
Canada,-65.23999023,81.50966644,397,26595,211
Canada,-64.78007507,81.49287415,397,26596,211
Canada,-64.83276367,81.43862152,397,26597,211
Canada,-65.48397827,81.28475952,397,26598,211
Canada,-66.31284332,81.14614105,397,26599,211
Canada,-66.72686005,81.04091644,397,26600,211
Canada,-67.77436066,80.85942841,397,26601,211
Canada,-68.63047028,80.67871094,397,26602,211
Canada,-68.95937347,80.58686829,397,26603,211
Canada,-69.40010071,80.42285156,397,26604,211
Canada,-69.55068207,80.383255,397,26605,211
Canada,-69.73378754,80.36694336,397,26606,211
Canada,-69.94931793,80.3737793,397,26607,211
Canada,-70.14350891,80.3976593,397,26608,211
Canada,-70.4026413,80.45898438,397,26609,211
Canada,-70.63867188,80.52754211,397,26610,211
Canada,-70.71260071,80.53959656,397,26611,211
Canada,-70.66782379,80.50556946,397,26612,211
Canada,-70.21279144,80.27773285,397,26613,211
Canada,-70.26489258,80.2335968,397,26614,211
Canada,-71.10029602,80.18706512,397,26615,211
Canada,-71.47006989,80.14589691,397,26616,211
Canada,-71.6608429,80.13594055,397,26617,211
Canada,-71.79589844,80.14335632,397,26618,211
Canada,-71.92763519,80.13916016,397,26619,211
Canada,-72.05595398,80.12324524,397,26620,211
Canada,-72.06298828,80.10556793,397,26621,211
Canada,-71.94867706,80.08618164,397,26622,211
Canada,-71.61611176,80.07104492,397,26623,211
Canada,-70.87705231,80.12231445,397,26624,211
Canada,-70.75849915,80.11865234,397,26625,211
Canada,-70.56840515,80.09370422,397,26626,211
Canada,-70.55908203,80.07099915,397,26627,211
Canada,-70.75752258,79.99824524,397,26628,211
Canada,-71.35581207,79.91127777,397,26629,211
Canada,-71.27763367,79.90634918,397,26630,211
Canada,-71.10634613,79.87554169,397,26631,211
Canada,-71.11016083,79.84780121,397,26632,211
Canada,-71.29858398,79.78256226,397,26633,211
Canada,-71.38784027,79.76176453,397,26634,211
Canada,-71.96455383,79.70107269,397,26635,211
Canada,-72.2155304,79.68682098,397,26636,211
Canada,-72.43652344,79.69438934,397,26637,211
Canada,-73.44814301,79.82709503,397,26638,211
Canada,-73.8050766,79.84629059,397,26639,211
Canada,-74.1442337,79.87978363,397,26640,211
Canada,-74.39448547,79.87406921,397,26641,211
Canada,-74.66020203,79.8351593,397,26642,211
Canada,-74.54072571,79.81557465,397,26643,211
Canada,-74.05102539,79.77822113,397,26644,211
Canada,-73.64208984,79.77099609,397,26645,211
Canada,-73.47245789,79.75644684,397,26646,211
Canada,-73.40590668,79.73217773,397,26647,211
Canada,-73.22939301,79.64399719,397,26648,211
Canada,-73.2011261,79.59658051,397,26649,211
Canada,-73.24013519,79.55249023,397,26650,211
Canada,-73.29355621,79.52158356,397,26651,211
Canada,-73.36152649,79.50400543,397,26652,211
Canada,-73.46606445,79.49516296,397,26653,211
Canada,-73.8659668,79.50141144,397,26654,211
Canada,-74.01538086,79.49052429,397,26655,211
Canada,-74.18867493,79.46474457,397,26656,211
Canada,-74.40600586,79.45355988,397,26657,211
Canada,-74.79795074,79.45869446,397,26658,211
Canada,-75.25946808,79.4210434,397,26659,211
Canada,-75.50341797,79.41416168,397,26660,211
Canada,-75.7738266,79.43115234,397,26661,211
Canada,-76.06689453,79.47319031,397,26662,211
Canada,-76.37607574,79.49443054,397,26663,211
Canada,-76.8988266,79.51229858,397,26664,211
Canada,-76.85507965,79.48823547,397,26665,211
Canada,-76.67089844,79.47807312,397,26666,211
Canada,-76.2957077,79.41362762,397,26667,211
Canada,-76.1163559,79.3261261,397,26668,211
Canada,-75.94750977,79.3113327,397,26669,211
Canada,-75.60273743,79.23955536,397,26670,211
Canada,-75.35366058,79.22832489,397,26671,211
Canada,-75.09360504,79.2039032,397,26672,211
Canada,-74.72724915,79.23535156,397,26673,211
Canada,-74.48120117,79.22949219,397,26674,211
Canada,-74.53232574,79.05273438,397,26675,211
Canada,-74.64091492,79.03554535,397,26676,211
Canada,-75.2331543,79.03554535,397,26677,211
Canada,-75.51464844,79.06122589,397,26678,211
Canada,-75.63896179,79.08774567,397,26679,211
Canada,-75.91181183,79.11777496,397,26680,211
Canada,-76.15756226,79.1003952,397,26681,211
Canada,-76.38037109,79.10414886,397,26682,211
Canada,-76.53144073,79.08652496,397,26683,211
Canada,-76.77114105,79.0871582,397,26684,211
Canada,-77.39804077,79.05727386,397,26685,211
Canada,-77.72924805,79.05693054,397,26686,211
Canada,-77.97377777,79.07621765,397,26687,211
Canada,-78.25791168,79.08217621,397,26688,211
Canada,-78.58164215,79.07499695,397,26689,211
Canada,-78.55898285,79.05458832,397,26690,211
Canada,-78.42178345,79.04838562,397,26691,211
Canada,-78.2219696,79.01513672,397,26692,211
Canada,-78.03681946,78.96391296,397,26693,211
Canada,-77.88275909,78.94238281,397,26694,211
Canada,-77.69824219,78.95454407,397,26695,211
Canada,-77.51039886,78.97846985,397,26696,211
Canada,-76.82480621,79.01786804,397,26697,211
Canada,-76.52412415,79.0242157,397,26698,211
Canada,-76.25585938,79.00683594,397,26699,211
Canada,-76.0773468,78.9851532,397,26700,211
Canada,-75.95269012,78.95903778,397,26701,211
Canada,-75.79506683,78.88973999,397,26702,211
Canada,-75.39984894,78.88130188,397,26703,211
Canada,-75.09854126,78.85829926,397,26704,211
Canada,-74.6184082,78.75771332,397,26705,211
Canada,-74.48632813,78.75009918,397,26706,211
Canada,-74.43310547,78.72412109,397,26707,211
Canada,-74.53505707,78.65927887,397,26708,211
Canada,-74.54658508,78.62031555,397,26709,211
Canada,-74.87861633,78.54482269,397,26710,211
Canada,-75.39658356,78.52285004,397,26711,211
Canada,-75.96582031,78.52983093,397,26712,211
Canada,-76.37348938,78.52108765,397,26713,211
Canada,-76.41611481,78.51152039,397,26714,211
Canada,-76.13652039,78.49169922,397,26715,211
Canada,-75.48838043,78.40351868,397,26716,211
Canada,-75.23720551,78.35571289,397,26717,211
Canada,-75.19345856,78.3277359,397,26718,211
Canada,-75.55068207,78.22109222,397,26719,211
Canada,-75.8659668,78.00981903,397,26720,211
Canada,-75.96962738,77.99311829,397,26721,211
Canada,-76.07753754,77.98730469,397,26722,211
Canada,-76.35556793,77.99101257,397,26723,211
Canada,-76.70810699,77.9378891,397,26724,211
Canada,-76.97402954,77.92724609,397,26725,211
Canada,-77.45595551,77.94717407,397,26726,211
Canada,-78.01259613,77.94604492,397,26727,211
Canada,-78.05639648,77.91172028,397,26728,211
Canada,-78.08412933,77.84609222,397,26729,211
Canada,-78.08105469,77.74736023,397,26730,211
Canada,-78.04716492,77.61547852,397,26731,211
Canada,-78.07617188,77.51904297,397,26732,211
Canada,-78.16796875,77.45810699,397,26733,211
Canada,-78.28374481,77.41308594,397,26734,211
Canada,-78.49320984,77.36938477,397,26735,211
Canada,-78.70849609,77.3421402,397,26736,211
Canada,-78.86952972,77.33251953,397,26737,211
Canada,-79.13759613,77.33100891,397,26738,211
Canada,-79.90639496,77.29956055,397,26739,211
Canada,-80.28168488,77.3014679,397,26740,211
Canada,-80.57304382,77.31479645,397,26741,211
Canada,-80.8746109,77.35858917,397,26742,211
Canada,-81.37685394,77.48213196,397,26743,211
Canada,-81.51928711,77.50956726,397,26744,211
Canada,-81.65908813,77.52544403,397,26745,211
Canada,-81.65380859,77.4988327,397,26746,211
Canada,-81.50356293,77.42978668,397,26747,211
Canada,-81.37817383,77.3852005,397,26748,211
Canada,-81.27773285,77.36518097,397,26749,211
Canada,-81.30136871,77.34404755,397,26750,211
Canada,-81.52294922,77.31084442,397,26751,211
Canada,-81.76733398,77.29594421,397,26752,211
Canada,-82.05678558,77.29653168,397,26753,211
Canada,-82.06601715,77.28364563,397,26754,211
Canada,-81.96781921,77.24785614,397,26755,211
Canada,-81.84023285,77.21411133,397,26756,211
Canada,-81.75634766,77.20400238,397,26757,211
Canada,-81.53447723,77.21445465,397,26758,211
Canada,-81.27744293,77.25708008,397,26759,211
Canada,-81.1171875,77.26963043,397,26760,211
Canada,-80.79819489,77.25947571,397,26761,211
Canada,-80.67256165,77.24429321,397,26762,211
Canada,-80.2742157,77.15092468,397,26763,211
Canada,-80.21869659,77.14658356,397,26764,211
Canada,-79.92372894,77.19360352,397,26765,211
Canada,-79.49726868,77.19609833,397,26766,211
Canada,-79.34087372,77.15840149,397,26767,211
Canada,-79.28110504,77.08515167,397,26768,211
Canada,-79.2738266,77.02577972,397,26769,211
Canada,-79.31894684,76.98036957,397,26770,211
Canada,-79.22075653,76.93603516,397,26771,211
Canada,-78.97920227,76.89286804,397,26772,211
Canada,-78.79180145,76.8835907,397,26773,211
Canada,-78.65853882,76.90800476,397,26774,211
Canada,-78.45595551,76.96723938,397,26775,211
Canada,-78.37001801,76.98125458,397,26776,211
Canada,-78.28886414,76.97798157,397,26777,211
Canada,-78.16508484,76.93490601,397,26778,211
Canada,-77.99873352,76.8519516,397,26779,211
Canada,-77.98329926,76.75498199,397,26780,211
Canada,-78.11870575,76.64404297,397,26781,211
Canada,-78.28433228,76.57124329,397,26782,211
Canada,-78.93427277,76.45117188,397,26783,211
Canada,-79.13071442,76.40396118,397,26784,211
Canada,-79.28588867,76.35478973,397,26785,211
Canada,-79.51103973,76.3105011,397,26786,211
Canada,-79.9535675,76.25126648,397,26787,211
Canada,-80.18681335,76.24018097,397,26788,211
Canada,-80.69028473,76.1764679,397,26789,211
Canada,-80.79970551,76.17358398,397,26790,211
Canada,-80.9629364,76.18393707,397,26791,211
Canada,-80.99668121,76.21499634,397,26792,211
Canada,-80.95516968,76.27016449,397,26793,211
Canada,-80.90122223,76.3215332,397,26794,211
Canada,-80.83481598,76.36914063,397,26795,211
Canada,-80.83237457,76.40864563,397,26796,211
Canada,-80.97451019,76.47006989,397,26797,211
Canada,-81.07436371,76.49848938,397,26798,211
Canada,-81.1707077,76.51274109,397,26799,211
Canada,-81.36479187,76.50449371,397,26800,211
Canada,-81.47446442,76.48764801,397,26801,211
Canada,-81.59199524,76.48442078,397,26802,211
Canada,-81.71737671,76.49497223,397,26803,211
Canada,-81.82294464,76.52085114,397,26804,211
Canada,-82.03417969,76.62939453,397,26805,211
Canada,-82.11372375,76.64321136,397,26806,211
Canada,-82.2179184,76.63980103,397,26807,211
Canada,-82.31113434,76.65537262,397,26808,211
Canada,-82.39346313,76.689888,397,26809,211
Canada,-82.52983093,76.72328949,397,26810,211
Canada,-82.4934082,76.69780731,397,26811,211
Canada,-82.35697937,76.6360321,397,26812,211
Canada,-82.26196289,76.57470703,397,26813,211
Canada,-82.20835114,76.51376343,397,26814,211
Canada,-82.2331543,76.46582031,397,26815,211
Canada,-83.38896942,76.43925476,397,26816,211
Canada,-83.88568878,76.453125,397,26817,211
Canada,-83.98632813,76.49501801,397,26818,211
Canada,-84.22377777,76.67533875,397,26819,211
Canada,-84.27533722,76.35654449,397,26820,211
Canada,-85.14125824,76.30458832,397,26821,211
Canada,-85.34360504,76.31338501,397,26822,211
Canada,-85.68056488,76.34902191,397,26823,211
Canada,-86.11581421,76.43491364,397,26824,211
Canada,-86.29618835,76.49185181,397,26825,211
Canada,-86.36684418,76.54863739,397,26826,211
Canada,-86.41943359,76.57963562,397,26827,211
Canada,-86.45371246,76.58486176,397,26828,211
Canada,-86.56192017,76.51650238,397,26829,211
Canada,-86.68022156,76.3766098,397,26830,211
Canada,-86.97768402,76.41274261,397,26831,211
Canada,-87.35420227,76.44804382,397,26832,211
Canada,-87.48979187,76.58583832,397,26833,211
Canada,-87.49755859,76.38628387,397,26834,211
Canada,-88.10434723,76.41274261,397,26835,211
Canada,-88.39599609,76.40527344,397,26836,211
Canada,-88.48163605,76.58007813,397,26837,211
Canada,-88.49584961,76.77285004,397,26838,211
Canada,-88.61411285,76.65087891,397,26839,211
Canada,-88.56254578,76.54721069,397,26840,211
Canada,-88.54579926,76.42089844,397,26841,211
Canada,-88.80371094,76.45684052,397,26842,211
Canada,-89.36962891,76.47446442,397,26843,211
Canada,-89.57006836,76.49194336,397,26844,211
Canada,-89.54433441,76.65966797,397,26845,211
Canada,-89.49975586,76.82680511,397,26846,211
Canada,-88.77089691,76.99336243,397,26847,211
Canada,-88.55620575,77.07221985,397,26848,211
Canada,-88.39814758,77.10395813,397,26849,211
Canada,-88.14794922,77.12402344,397,26850,211
Canada,-87.82842255,77.13647461,397,26851,211
Canada,-87.61049652,77.12686157,397,26852,211
Canada,-87.36171722,77.13623047,397,26853,211
Canada,-87.06445313,77.16587067,397,26854,211
Canada,-86.85219574,77.17441559,397,26855,211
Canada,-86.81225586,77.18491364,397,26856,211
Canada,-86.8737793,77.20029449,397,26857,211
Canada,-87.10088348,77.30771637,397,26858,211
Canada,-87.18241882,77.3321228,397,26859,211
Canada,-87.26538086,77.34301758,397,26860,211
Canada,-87.4296875,77.34780121,397,26861,211
Canada,-87.5891571,77.3948288,397,26862,211
Canada,-87.68144989,77.43637848,397,26863,211
Canada,-87.78017426,77.49282074,397,26864,211
Canada,-87.9379425,77.59980774,397,26865,211
Canada,-88.09468079,77.7191925,397,26866,211
Canada,-88.01699066,77.78471375,397,26867,211
Canada,-87.75712585,77.83622742,397,26868,211
Canada,-87.4967804,77.87192535,397,26869,211
Canada,-87.23603821,77.89179993,397,26870,211
Canada,-87.01796722,77.8922348,397,26871,211
Canada,-86.75507355,77.86371613,397,26872,211
Canada,-86.38510132,77.80859375,397,26873,211
Canada,-86.17299652,77.74614716,397,26874,211
Canada,-85.9066391,77.61392212,397,26875,211
Canada,-85.73120117,77.5086441,397,26876,211
Canada,-85.58847809,77.46113586,397,26877,211
Canada,-84.95088196,77.37495422,397,26878,211
Canada,-84.73867035,77.36103821,397,26879,211
Canada,-84.48700714,77.36797333,397,26880,211
Canada,-83.97357941,77.39052582,397,26881,211
Canada,-83.72129059,77.41420746,397,26882,211
Canada,-83.60805511,77.44223785,397,26883,211
Canada,-83.54980469,77.48256683,397,26884,211
Canada,-83.4773407,77.5136261,397,26885,211
Canada,-83.25028992,77.58481598,397,26886,211
Canada,-82.90273285,77.73271942,397,26887,211
Canada,-82.71035004,77.84951019,397,26888,211
Canada,-82.66470337,77.88881683,397,26889,211
Canada,-82.62631989,77.9363327,397,26890,211
Canada,-82.59531403,77.99214172,397,26891,211
Canada,-82.7035675,77.96240234,397,26892,211
Canada,-83.30375671,77.67372894,397,26893,211
Canada,-83.42822266,77.62129211,397,26894,211
Canada,-83.77939606,77.53261566,397,26895,211
Canada,-83.92817688,77.51831055,397,26896,211
Canada,-84.16782379,77.52270508,397,26897,211
Canada,-84.48583984,77.56195831,397,26898,211
Canada,-84.8605423,77.49951172,397,26899,211
Canada,-85.08789063,77.51538086,397,26900,211
Canada,-85.28936005,77.55902863,397,26901,211
Canada,-85.29204559,77.76387024,397,26902,211
Canada,-85.54756165,77.92768097,397,26903,211
Canada,-85.26532745,78.01059723,397,26904,211
Canada,-85.03149414,78.06201172,397,26905,211
Canada,-84.61543274,78.1957016,397,26906,211
Canada,-84.52416992,78.19706726,397,26907,211
Canada,-84.22270966,78.17602539,397,26908,211
Canada,-84.38813782,78.20635223,397,26909,211
Canada,-84.54999542,78.25136566,397,26910,211
Canada,-84.91034698,78.23969269,397,26911,211
Canada,-84.78320313,78.52758789,397,26912,211
Canada,-85.02432251,78.31240082,397,26913,211
Canada,-85.27016449,78.19950867,397,26914,211
Canada,-85.41899109,78.14243317,397,26915,211
Canada,-85.5859375,78.10957336,397,26916,211
Canada,-86.21777344,78.08119965,397,26917,211
Canada,-86.06259918,78.18696594,397,26918,211
Canada,-85.92007446,78.34287262,397,26919,211
Canada,-86.07095337,78.28461456,397,26920,211
Canada,-86.42704773,78.19702148,397,26921,211
Canada,-86.69360352,78.15102386,397,26922,211
Canada,-86.91323853,78.12680817,397,26923,211
Canada,-87.33935547,78.13266754,397,26924,211
Canada,-87.55175781,78.17661285,397,26925,211
Canada,-87.49111176,78.28442383,397,26926,211
Canada,-87.49131012,78.41719055,397,26927,211
Canada,-87.36128235,78.47870636,397,26928,211
Canada,-87.16430664,78.55761719,397,26929,211
